player_name,position,Age,market_value_eur,club,season
Allan Nyom,Right-Back,37.0,300000.0,Getafe Cf,2425
Ismael Bekhoucha,Right-Back,20.0,300000.0,Getafe Cf,2425
Mauro Arambarri,Central Midfield,29.0,12000000.0,Getafe Cf,2425
Ramón Terrats,Central Midfield,24.0,4000000.0,Getafe Cf,2425
Luis Milla,Central Midfield,30.0,3500000.0,Getafe Cf,2425
Carles Aleñá,Central Midfield,27.0,2500000.0,Getafe Cf,2425
John Patrick,Central Midfield,21.0,1200000.0,Getafe Cf,2425
Yellu Santiago,Central Midfield,21.0,900000.0,Getafe Cf,2425
Alberto Risco,Attacking Midfield,19.0,200000.0,Getafe Cf,2425
Coba da Costa,Left Winger,22.0,3000000.0,Getafe Cf,2425
Juanmi,Left Winger,32.0,2000000.0,Getafe Cf,2425
Abdoulaye Keita,Left Winger,22.0,200000.0,Getafe Cf,2425
Álex Sola,Right Winger,26.0,2500000.0,Getafe Cf,2425
Carles Pérez,Right Winger,27.0,2000000.0,Getafe Cf,2425
Peter Federico,Right Winger,22.0,1200000.0,Getafe Cf,2425
Christantus Uche,Centre-Forward,22.0,15000000.0,Getafe Cf,2425
Borja Mayoral,Centre-Forward,28.0,7500000.0,Getafe Cf,2425
Álvaro Rodríguez,Centre-Forward,20.0,2500000.0,Getafe Cf,2425
Bertuğ Yıldırım,Centre-Forward,22.0,2000000.0,Getafe Cf,2425
Martín Cuéllar,Centre-Forward,18.0,,Getafe Cf,2425
Pau López,Goalkeeper,30.0,2500000.0,Girona Fc,2425
Paulo Gazzaniga,Goalkeeper,33.0,2500000.0,Girona Fc,2425
Vladyslav Krapyvtsov,Goalkeeper,20.0,200000.0,Girona Fc,2425
Juan Carlos,Goalkeeper,37.0,100000.0,Girona Fc,2425
Lucas García,Goalkeeper,21.0,,Girona Fc,2425
Aleksandar Andreev,Goalkeeper,19.0,,Girona Fc,2425
Jordi Danso,Goalkeeper,18.0,,Girona Fc,2425
Pau Funallet,Goalkeeper,18.0,,Girona Fc,2425
Ladislav Krejčí,Centre-Back,26.0,12000000.0,Girona Fc,2425
Alejandro Francés,Centre-Back,22.0,2000000.0,Girona Fc,2425
Daley Blind,Centre-Back,35.0,1500000.0,Girona Fc,2425
David López,Centre-Back,35.0,1000000.0,Girona Fc,2425
Juanpe,Centre-Back,34.0,600000.0,Girona Fc,2425
Oriol Comas,Centre-Back,21.0,,Girona Fc,2425
Antal Yaakobishvili,Centre-Back,20.0,,Girona Fc,2425
Marc Aznar,Centre-Back,19.0,,Girona Fc,2425
Miguel Gutiérrez,Left-Back,23.0,20000000.0,Girona Fc,2425
Arnau Martínez,Right-Back,22.0,10000000.0,Girona Fc,2425
Ferran Ruiz,Right-Back,22.0,,Girona Fc,2425
Oriol Romeu,Defensive Midfield,33.0,1200000.0,Girona Fc,2425
Selvi Clua,Defensive Midfield,20.0,300000.0,Girona Fc,2425
Yangel Herrera,Central Midfield,27.0,15000000.0,Girona Fc,2425
Iván Martín,Central Midfield,26.0,6000000.0,Girona Fc,2425
Donny van de Beek,Central Midfield,28.0,5000000.0,Girona Fc,2425
Arthur Melo,Central Midfield,28.0,5000000.0,Girona Fc,2425
Jhon Solís,Central Midfield,20.0,2500000.0,Girona Fc,2425
Enric García,Central Midfield,18.0,,Girona Fc,2425
Raúl Martínez,Central Midfield,23.0,,Girona Fc,2425
Gabriel Misehouy,Attacking Midfield,19.0,1000000.0,Girona Fc,2425
Ricard Artero,Attacking Midfield,22.0,,Girona Fc,2425
Bryan Gil,Left Winger,24.0,15000000.0,Girona Fc,2425
Arnaut Danjuma,Left Winger,28.0,4000000.0,Girona Fc,2425
Joel Roca,Left Winger,20.0,1000000.0,Girona Fc,2425
Toni Villa,Left Winger,30.0,800000.0,Girona Fc,2425
Min-su Kim,Left Winger,19.0,300000.0,Girona Fc,2425
Juan Arango,Left Winger,19.0,,Girona Fc,2425
Jastin Garcia,Left Winger,21.0,,Girona Fc,2425
Viktor Tsygankov,Right Winger,27.0,18000000.0,Girona Fc,2425
Yáser Asprilla,Right Winger,21.0,15000000.0,Girona Fc,2425
Portu,Right Winger,33.0,1800000.0,Girona Fc,2425
Iker Almena,Right Winger,21.0,1300000.0,Girona Fc,2425
Papa Ba,Right Winger,21.0,,Girona Fc,2425
Abel Ruiz,Centre-Forward,25.0,4000000.0,Girona Fc,2425
Bojan Miovski,Centre-Forward,26.0,2500000.0,Girona Fc,2425
Cristhian Stuani,Centre-Forward,38.0,1000000.0,Girona Fc,2425
Dawda Camara,Centre-Forward,22.0,,Girona Fc,2425
Augusto Batalla,Goalkeeper,29.0,6000000.0,Rayo Vallecano,2425
Dani Cárdenas,Goalkeeper,28.0,1800000.0,Rayo Vallecano,2425
Miguel Ángel Morro,Goalkeeper,24.0,300000.0,Rayo Vallecano,2425
Juanpe Gil,Goalkeeper,24.0,,Rayo Vallecano,2425
Miguel Benedi,Goalkeeper,22.0,,Rayo Vallecano,2425
Adrián Molina,Goalkeeper,19.0,,Rayo Vallecano,2425
Abdul Mumin,Centre-Back,27.0,5000000.0,Rayo Vallecano,2425
Florian Lejeune,Centre-Back,34.0,2500000.0,Rayo Vallecano,2425
Pelayo Fernández,Centre-Back,22.0,500000.0,Rayo Vallecano,2425
Aridane Hernández,Centre-Back,36.0,300000.0,Rayo Vallecano,2425
Sergio Lozano,Centre-Back,19.0,,Rayo Vallecano,2425
Pep Chavarría,Left-Back,27.0,5000000.0,Rayo Vallecano,2425
Alfonso Espino,Left-Back,33.0,1200000.0,Rayo Vallecano,2425
Andrei Rațiu,Right-Back,27.0,12000000.0,Rayo Vallecano,2425
Iván Balliu,Right-Back,33.0,1400000.0,Rayo Vallecano,2425
Marco de las Sías,Right-Back,19.0,,Rayo Vallecano,2425
Gerard Gumbau,Defensive Midfield,30.0,1500000.0,Rayo Vallecano,2425
Pedro Díaz,Central Midfield,27.0,3000000.0,Rayo Vallecano,2425
Unai López,Central Midfield,29.0,2500000.0,Rayo Vallecano,2425
Óscar Valentín,Central Midfield,30.0,2500000.0,Rayo Vallecano,2425
Pathé Ciss,Central Midfield,31.0,2000000.0,Rayo Vallecano,2425
Diego Méndez,Central Midfield,21.0,100000.0,Rayo Vallecano,2425
James Rodríguez,Attacking Midfield,33.0,2500000.0,Rayo Vallecano,2425
Randy Nteka,Attacking Midfield,27.0,1500000.0,Rayo Vallecano,2425
Joni Montiel,Attacking Midfield,26.0,800000.0,Rayo Vallecano,2425
Óscar Trejo,Attacking Midfield,37.0,500000.0,Rayo Vallecano,2425
Álvaro García,Left Winger,32.0,2000000.0,Rayo Vallecano,2425
